name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;267;0;337;3089;1797;3089;1844;0
header;220;155;220;189;1845;189;1845;155
A;271;70;271;70;273;70;273;70
A;1026;480;1026;507;1048;507;1048;480
A;785;659;785;661;788;661;788;659
A;1753;716;1753;723;1760;723;1760;716
A;1832;744;1832;744;1832;744;1832;744
B;1174;754;1174;781;1203;781;1203;754
A;1154;1084;1154;1091;1161;1091;1161;1084
A;407;1110;407;1110;408;1110;408;1110
B;1025;1153;1025;1183;1049;1183;1049;1153
A;438;1276;438;1288;445;1288;445;1276
B;1181;1397;1181;1424;1210;1424;1210;1397
A;792;1552;792;1564;799;1564;799;1552
C;1032;1831;1032;1860;1054;1860;1054;1831
B;1009;1873;1009;1887;1017;1887;1017;1873
A;1772;1888;1772;1888;1772;1888;1772;1888
A;1702;1943;1702;1970;1719;1970;1719;1943
D;683;2194;683;2207;690;2207;690;2194
B;420;2422;420;2432;427;2432;427;2422
D;1035;2498;1035;2528;1059;2528;1059;2498
A;1473;2992;1473;2998;1478;2998;1478;2992
