name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;375;0;467;3075;1094;3075;1071;0
header;77;160;77;195;1727;195;1727;160
A;905;222;905;249;924;249;924;222
A;793;285;793;296;800;296;800;285
B;771;642;771;659;798;659;798;642
B;462;871;462;888;489;888;489;871
B;909;900;909;926;928;926;928;900
A;885;1145;885;1152;893;1152;893;1145
A;530;1297;530;1309;536;1309;536;1297
C;909;1569;909;1598;929;1598;929;1569
A;685;1667;685;1678;691;1678;691;1667
D;907;2237;907;2264;928;2264;928;2237
A;662;2380;662;2380;662;2380;662;2380
